record_id;family;genus;epithet;author;commonname;project;matrix_kind;localization;latitude;longitude;height;collector;collect_date;seed_size;fruit_mass;initial_mass;result_mass;weight_in_1000;seeds_in_kg;humidity;germinability;seed_handling;observations;storage;germinability_history;humidity_history;days_after_storage;test_date_storage;inserted_in_system
1911;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Tucano;-10.92001779;-38.96556338;201;R. Fartes;23/09/2019;XS;120520;45970;0;10.0682;99322.62;8.63;95;PY - mechanically scarified;NA;Plastic drum;97;7.82;269;21/08/2020;26/11/2019
1912;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Tucano;-10.88481053;-38.97996084;227;A.R.S. Jesus;25/09/2019;XS;96180;30340;0;8.8266;113293.91;7.97;66;PY - mechanically scarified;NA;Plastic drum;96;8.54;269;21/08/2020;26/11/2019
1913;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.389942531;-40.49483233;386;A.R.S. Jesus;18/11/2019;M;2640;990;0;123.166;8119.12;8.06;88;ND;Coleta realizada na UNIVASF/Campus Centro.;Plastic bag;88;5.02;305;29/09/2020;29/11/2019
1914;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;RAG;matrix region;Pernambuco|Sertânia;-8.176243687;-37.26631397;611;L.O. Hudson;10/10/2019;XS;7080;390;0;8.3426;119866.71;8.01;62;PY - mechanically scarified;NA;Plastic drum;76,90;7.62,8.86;385,588;21/12/2020,12/07/2021;02/12/2019
1915;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;RAG;matrix region;Pernambuco|Sertânia;-8.059040331;-37.25816212;566;L.O. Hudson;22/10/2019;XS;29920;5770;5391;8.0006;124990.63;7.32;94;PY - mechanically scarified;NA;Plastic drum;69,76,100;6.34,8.22,6.86;385,588,856;21/12/2020,12/07/2021,06/04/2022;02/12/2019
1916;Fabaceae;Mimosa;tenuiflora;(Willd.) Poir.;jurema-preta;RAG;matrix region;Pernambuco|Sertânia;-8.059040331;-37.25816212;566;L.O. Hudson;29/10/2019;XS;34360;5850;5541;7.5307;132789.78;4.7;80;PY - mechanically scarified;NA;Plastic drum;88,94,100;6.40,6.06,7.56;385,588,868;21/12/2020,12/07/2021,18/04/2022;02/12/2019
1917;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Tucano;-10.89436004;-38.96787228;200;A.R.S. Jesus;25/09/2019;XS;160980;64895;0;11.5492;86586.08;8.15;98;PY - mechanically scarified;NA;Plastic drum;96;8.34;263;21/08/2020;02/12/2019
1918;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Tucano;-10.89335327;-38.90863169;205;R. Fartes;27/09/2019;XS;284820;119810;0;10.714;93335.82;7.97;94;PY - mechanically scarified;NA;Plastic drum;98;7.91;263;21/08/2020;02/12/2019
1919;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13348547;-38.31111867;313;D.G. Oliveira;26/09/2019;XS;32880;10920;0;10.7405;93105.54;8.62;87;PY - mechanically scarified;NA;Plastic drum;98;8.83;263;21/08/2020;02/12/2019
1920;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13950398;-38.2960998;255;D.G. Oliveira;30/09/2019;XS;23280;12855;0;11.1558;89639.47;7.74;89;PY - mechanically scarified;NA;Plastic drum;96;8.03;263;21/08/2020;02/12/2019
1921;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PISF;matrix region;Ceará|Juazeiro do Norte;-7.225856243;-39.26311297;400;P.H. Peixoto;11/07/2019;XS;37980;16980;0;131.625;7597.34;6.25;41;PY - mechanically scarified;Coleta realizada no aeroporto de Juazeiro do Norte-CE.;Nylon bag;66,71;7.29,9.33;78,211;18/02/2020,30/06/2020;02/12/2019
1922;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;RAG;matrix region;Pernambuco|Sertânia;-8.058723885;-37.25816348;566;L.O. Hudson;29/10/2019;M;21080;11220;10535.9;163.7911;6105.34;7.69;32;PD - removal partial or total of the endocarp;NA;Plastic drum;52,58,32,5;8.34,7.38,8.64,9.28;331,548,780,1101;28/10/2020,02/06/2021,20/01/2022,07/12/2022;02/12/2019
1923;Fabaceae;Senna;spectabilis;(DC.) H.S.Irwin & Barneby;canafístula, quebra-machado, quebra-faca;RAG;matrix region;Pernambuco|Sertânia;-8.058232199;-37.25948098;567;L.O. Hudson;24/10/2019;S;25640;5140;0;24.9202;40128.09;7.89;64;PY - mechanically scarified;NA;Plastic drum;49,72;8.17,8.27;390,641;29/12/2020,06/09/2021;05/12/2019
1924;Lamiaceae;Rhaphiodon;echinus;Schauer;falsa-menta, menta-rasteira;PISF;matrix region;Pernambuco|Serrita;-7.942877172;-39.32637104;462;P.B. Cavalcanti;01/07/2019;XS;89080;12220;0;266.5;3752.35;6.4;45;PY - mechanically scarified;NA;Nylon bag;39,46;7.80,9.9;71,204;18/02/2020,30/06/2020;09/12/2019
1925;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;RAG;matrix region;Pernambuco|Sertânia;-8.111959031;-37.25580286;595;L.O. Hudson;17/09/2019;M;44500;5750;0;475.786;2101.79;8.87;97;ND;NA;Plastic bag;94,94;9.18,9.52;345,588;18/11/2020,19/07/2021;09/12/2019
1926;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;RAG;matrix region;Pernambuco|Sertânia;-8.234177375;-37.19162514;1007;L.O. Hudson;25/09/2019;M;10900;7580;0;444.51;2249.67;6.79;71;ND;NA;Plastic bag;74,96;6.79,7.91;345,588;18/11/2020,19/07/2021;09/12/2019
1927;Fabaceae;Amburana;cearensis;(Allemão) A.C.Sm.;amburana-de-cheiro, cumaru, umburana-de-cheiro;RAG;matrix region;Pernambuco|Sertânia;-8.075111382;-37.28271511;565;L.O. Hudson;07/10/2019;M;8340;1120;0;426.1797;2346.43;4.65;75;ND;NA;Plastic bag;NA;NA;NA;NA;09/12/2019
1928;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.1134761;-38.30051012;272;D.G. Oliveira;25/09/2019;XS;520480;275040;0;11.9921;83388.23;8.46;81;PY - mechanically scarified;NA;Plastic drum;98;8.53;252;21/08/2020;13/12/2019
1929;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.1322817;-38.29785892;259;D.G. Oliveira;25/09/2019;XS;52920;16835;0;11.7141;85367.21;8.05;75;PY - mechanically scarified;NA;Plastic drum;97;7.68;252;21/08/2020;13/12/2019
1930;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13957285;-38.29870106;256;D.G. Oliveira;30/09/2019;XS;61680;26855;0;10.8626;92058.99;8.41;80;PY - mechanically scarified;NA;Plastic drum;98;8.32;252;21/08/2020;13/12/2019
1931;Fabaceae;Vachellia;farnesiana;(L.) Wight & Arn.;calumbi, coronha, esponjeira;RAG;matrix region;Pernambuco|Sertânia;-8.033811003;-37.27447105;604;L.O. Hudson;09/10/2019;M;4760;1791;0;99.095;10091.33;7.58;97;PY - mechanically scarified;NA;Plastic bag;77;12.76;379;29/12/2020;16/12/2019
1934;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13344669;-38.29286361;258;D.G. Oliveira;30/09/2019;XS;264840;92060;0;11.3366;88209.87;8.47;98;PY - mechanically scarified;NA;Plastic drum;95,85,100;7.92,9.13,8.44;247,461,649;21/08/2020,23/03/2021,27/09/2021;18/12/2019
1935;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Pernambuco|Petrolina;-9.326218112;-40.54692209;388;R. Athayde;25/10/2019;XS;68180;46470;0;13.2558;75438.68;8.14;77;PY - mechanically scarified;Coleta realizada no Plantio experimental de Senna uniflora do NEMA/UNIVASF. Plantio 02/07/2019. Coletas: Chão 43600g, Balde 25580g.;Plastic drum;58,96,100;6.2,8.97,8.29;247,461,649;21/08/2020,23/03/2021,27/09/2021;18/12/2019
1936;Fabaceae;Bauhinia;cheilantha;(Bong.) Steud.;pata-de-vaca, mororó;PISF;matrix region;Pernambuco|Floresta;-8.565679549;-37.98791843;484;R. Athayde;23/05/2019;S;6640;213;0;80.576;12410.64;15.51;84;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;19/12/2019
1937;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Tucano;-11.00097226;-38.83317105;225;A.R.S. Jesus;24/09/2019;XS;9580;4600;0;12.3357;81065.53;8.78;97;PY - mechanically scarified;NA;Plastic drum;96,84,100;8.26,9.53,8.5;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1938;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.12186723;-38.2871297;256;D.G. Oliveira;27/09/2019;XS;70400;33650;0;12.7922;78172.64;9.58;99;PY - mechanically scarified;NA;Plastic drum;97,97,99;8.81,11.38,9.5;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1939;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.12773663;-38.2997308;270;D.G. Oliveira;27/09/2019;XS;73680;30745;0;11.2643;88776.04;9.05;98;PY - mechanically scarified;NA;Plastic drum;98,86,99;8.52,9.61,9.26;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1940;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13307886;-38.29004401;246;D.G. Oliveira;01/10/2019;XS;78780;36570;0;12.8017;78114.63;8.59;100;PY - mechanically scarified;NA;Plastic drum;96,96,98;8.31,8.52,8.39;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1941;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.13228168;-38.29784979;259;D.G. Oliveira;01/10/2019;XS;96140;42570;0;10.3665;96464.57;8.97;99;PY - mechanically scarified;NA;Plastic drum;96100100;8.18,8.51,8.43;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1942;Fabaceae;Senna;uniflora;(Mill.) H.S.Irwin & Barneby;mata-pasto-cabeludo;PRAD;matrix region;Bahia|Jeremoabo;-10.11418729;-38.29473118;251;D.G. Oliveira;01/10/2019;XS;43970;18115;0;12.2977;81316.02;9.31;100;PY - mechanically scarified;NA;Plastic drum;99,96,99;7.81,8.93,8.38;246,460,648;21/08/2020,23/03/2021,27/09/2021;19/12/2019
1943;Fabaceae;Luetzelburgia;auriculata;(Allemão) Ducke;mocó, pau-mocó;RAG;matrix region;Pernambuco|Sertânia;-8.066601526;-37.2250539;618;L.O. Hudson;03/12/2019;M;3980;1476.5;0;335.3691;2981.79;6.48;97;ND;NA;Plastic bag;97;6.84;353;17/12/2020;30/12/2019
1944;Bignoniaceae;Tabebuia;aurea;(Silva Manso) Benth. & Hook.f. ex S.Moore;ipê-amarelo, caraibeira, craibeira;PRAD;matrix region;Pernambuco|Petrolina;-9.389605556;-40.49967475;395;A.R.S. Jesus;18/11/2019;M;43240;23520;0;129.37;7729.77;7.15;98;ND;Coleta realizada no Parque Municipal Josepha Coelho.;Nylon bag;3;11.38;241;10/09/2020;13/01/2020
1945;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;RAG;matrix region;Pernambuco|Sertânia;-8.055372261;-37.27164018;599;L.O. Hudson;17/09/2019;M;16420;9920;7710;113.4685;8813.02;9.38;95;ND;NA;Plastic bag;79,85,95,78;9.96,9.36,10.59,10.84;301,506,707,1073;09/11/2020,02/06/2021,20/12/2021,21/12/2022;13/01/2020
1947;Fabaceae;Anadenanthera;colubrina;(Vell.) Brenan;angico;PRAD;matrix region;Pernambuco|Petrolina;-8.792857671;-40.5482598;407;R. Athayde;23/07/2019;M;70800;5480;0;144.1203;6938.65;9.67;90;ND;Coleta realizada próximo ao povoado do Icó.;Plastic bag;65,77;8.78,9.74;292,497;09/11/2020,02/06/2021;22/01/2020
1948;Fabaceae;Enterolobium;contortisiliquum;(Vell.) Morong;orelha-de-nego, tamboril, timbaúba;PRAD;matrix region;Pernambuco|Petrolina;-9.292472719;-40.50707826;410;D.G. Oliveira;13/01/2020;M;12860;1289.7;0;688.0122;1453.46;7.91;51;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;24/01/2020
1949;Sapindaceae;Sapindus;saponaria;L.;saboneteira;PISF;matrix region;Ceará|Brejo Santo;-7.565809325;-38.90661999;403;G.F.D.S. Sobrinho;08/11/2019;M;77220;29240;18520;1002.727;997.28;5.84;87;PY - mechanically scarified;NA;Plastic bag;23,95,53;6.41,6.42,7.29;333,542,829;22/12/2020,19/07/2021,02/05/2022;24/01/2020
1950;Fabaceae;Inga;vera;Willd.;ingá;PRAD;matrix region;Pernambuco|Petrolina;-9.466163417;-40.58203991;370;A.R.S. Jesus;15/01/2020;L;12280;3630;0;1098.11;910.66;65.51;93;ND;NA;Plastic bag;NA;NA;NA;NA;24/01/2020
1951;Fabaceae;Inga;vera;Willd.;ingá;PRAD;matrix region;Pernambuco|Petrolina;-9.351648698;-40.39284679;369;R. Fartes;16/01/2020;L;4420;1530;0;1099.8498;909.22;65.29;95;ND;NA;Plastic bag;NA;NA;NA;NA;24/01/2020
1952;Capparaceae;Crateva;tapia;L.;cabaceira, trapiá;PISF;matrix region;Ceará|Brejo Santo;-7.565809325;-38.90661999;403;J.E. Santos;15/01/2020;M;14000;617;0;96.5502;10357.31;21.41;83;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;24/01/2020
1953;Cannabaceae;Celtis;iguanaea;(Jacq.) Sarg.;janeirinho, esporão-de-galo;PRAD;matrix region;Pernambuco|Petrolina;-9.351712815;-40.39263764;388;R. Fartes;16/01/2020;S;320;41.8;0;33.2057;30115.31;5.04;59;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;27/01/2020
1954;Cactaceae;Cereus;jamacaru;DC.;mandacaru;PRAD;matrix region;Bahia|Juazeiro;-9.380899041;-40.43178754;359;A.R.S. Jesus;20/01/2020;XS;2940;53.6;0;2.7633;361886.15;10.02;93;ND;Após o beneficiamento o lote apresentou umidade em torno de 12.16. Foi realizada a secagem de todo o lote, até ficar com a umidade registrada.;Plastic bag;NA;NA;NA;NA;29/01/2020
1955;Rubiaceae;Genipa;americana;L.;jenipapo;PRAD;matrix region;Pernambuco|Petrolina;-9.35988771;-40.38787203;370;R. Fartes;14/01/2020;S;3600;239.9;0;47.9535;20853.54;15.64;54;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;31/01/2020
1956;Bignoniaceae;Handroanthus;spongiosus;(Rizzini) S.Grose;ipê-cascudo;PRAD;matrix region;Pernambuco|Petrolina;-9.117736353;-40.3406947;385;A.R.S. Jesus;24/01/2020;XS;220;176.5;0;12.1158;82536.85;9.92;76;ND;NA;Plastic bag;89;6.98;321;17/12/2020;31/01/2020
1957;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;RAG;matrix region;Pernambuco|Sertânia;-8.069252965;-37.22976874;574;L.O. Hudson;28/11/2019;M;68280;37530;36898.9;137.4841;7273.57;7.84;52;PD - removal partial or total of the endocarp;NA;Plastic drum;45,59,33,6;8.65,7.76,8.83,9.40;265,482,685,1035;28/10/2020,02/06/2021,22/12/2021,07/12/2022;06/02/2020
1958;Sapindaceae;Sapindus;saponaria;L.;saboneteira;PRAD;matrix region;Bahia|Juazeiro;-9.377323792;-40.38264209;369;A.R.S. Jesus;23/01/2020;M;5420;2030;0;661.0451;1512.76;6.14;69;PY - mechanically scarified;Coleta realizada no Povoado Mandacaru.;Plastic bag;NA;NA;NA;NA;06/02/2020
1959;Cactaceae;Cereus;jamacaru;DC.;mandacaru;PRAD;matrix region;Pernambuco|Petrolina;-9.263010119;-40.60173544;437;R. Fartes;23/01/2020;XS;18080;228;0;3.3018;302865.1;11.3;93;ND;Após o beneficiamento o lote apresentou umidade em torno de 16.02. Foi realizada a secagem de todo o lote, até ficar com a umidade registrada.;Plastic bag;85,92;8.25,10.98;314,538;17/12/2020,29/07/2021;07/02/2020
1960;Cactaceae;Cereus;jamacaru;DC.;mandacaru;PRAD;matrix region;Pernambuco|Petrolina;-9.319440766;-40.57079656;402;A.R.S. Jesus;23/01/2020;XS;13420;200;66;3.3391;299481.9;10.55;80;ND;Coleta realizada na estrada do povoado Ponta da Serra. Após o beneficiamento o lote apresentou umidade em torno de 18.96. Foi realizada a secagem de todo o lote, até ficar com a umidade registrada.;Plastic bag;90,56;11.09,12.92;538,682;29/07/2021,20/12/2021;07/02/2020
1961;Fabaceae;Erythrina;velutina;Willd.;mulungú;PRAD;matrix region;Bahia|Juazeiro;-9.470046729;-40.26459193;376;R. Fartes;07/02/2020;M;480;380.4;0;467.9663;2136.91;5.42;83;PY - mechanically scarified;NA;Plastic bag;91;6.66;266;09/11/2020;17/02/2020
1962;Cannabaceae;Celtis;iguanaea;(Jacq.) Sarg.;janeirinho, esporão-de-galo;PRAD;matrix region;Bahia|Juazeiro;-9.421505989;-40.46734055;303;A.R.S. Jesus;05/02/2020;S;1950;28.1;0;39.1046;25572.44;10.35;37;PY - mechanically scarified;Coleta realizada próximo a estação de bombeamento d'água as márgens do rio São Francisco.;Plastic bag;NA;NA;NA;NA;18/02/2020
1963;Cannabaceae;Celtis;iguanaea;(Jacq.) Sarg.;janeirinho, esporão-de-galo;PRAD;matrix region;Pernambuco|Petrolina;-9.351712815;-40.39263764;388;R. Fartes;07/02/2020;S;260;32.9;0;30.7283;32543.29;8.22;27;PY - mechanically scarified;Coleta realizada no condomínio Morada do Velho Chico.;Plastic bag;NA;NA;NA;NA;18/02/2020
1964;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;PRAD;matrix region;Bahia|Juazeiro;-9.381884254;-40.40481312;377;A.R.S. Jesus;20/01/2020;M;16220;8580;7947.2;151.7687;6588.97;9.32;68;PD - removal partial or total of the endocarp;Coleta realizada no Sítio Vianco (Propriedade do Sr. Aleildes).;Plastic bag;68,67,40,32;9.01,7.91,9.53,10.91;251,468,697,1021;28/10/2020,02/06/2021,17/01/2022,07/12/2022;20/02/2020
1965;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;PRAD;matrix region;Pernambuco|Petrolina;-9.081124474;-40.31781408;366;A.R.S. Jesus;24/01/2020;M;3160;1500;0;142.5052;7017.29;10.78;32;PD - removal partial or total of the endocarp;Coletado as margens da BR-428, próximo a EMBRAPA Semiárido.;Plastic bag;32;9.82;245;28/10/2020;26/02/2020
1966;Fabaceae;Erythrina;velutina;Willd.;mulungú;PRAD;matrix region;Bahia|Juazeiro;-9.465150049;-40.26334446;378;R. Fartes;11/02/2020;M;1720;594.6;0;464.8316;2151.32;6.65;100;PY - mechanically scarified;Coleta realizada no Povoado Frade.;Plastic bag;92;5.68;257;09/11/2020;26/02/2020
1967;Erythroxylaceae;Erythroxylum;pungens;O.E.Schulz;rompe-gibão;PRAD;matrix region;Bahia|Juazeiro;-9.470556573;-40.26614215;376;R. Fartes;11/02/2020;M;1940;302.4;0;80.2986;12453.52;43.46;93;ND;NA;Plastic bag;NA;NA;NA;NA;26/02/2020
1968;Fabaceae;Albizia;inundata;(Mart.) Barneby & J.W.Grimes;muquém;PRAD;matrix region;Pernambuco|Petrolina;-9.216897426;-40.30391576;354;R. Fartes;16/01/2020;M;10060;1340;0;70.4383;14196.82;9.6;54;PY - mechanically scarified;NA;Plastic bag;74,56;9.32,11.32;256,482;09/11/2020,23/06/2021;27/02/2020
1969;Fabaceae;Pithecellobium;diversifolium;Benth.;carcararzeiro;PRAD;matrix region;Bahia|Juazeiro;-9.467800213;-40.26567666;361;R. Fartes;30/01/2020;M;5720;1060;0;106.8002;9363.28;10.59;72;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;27/02/2020
1970;Fabaceae;Pithecellobium;diversifolium;Benth.;carcararzeiro;PRAD;matrix region;Bahia|Juazeiro;-9.470715425;-40.26472189;375;R. Fartes;11/02/2020;M;1020;180;0;114.6415;8722.84;11.66;66;PY - mechanically scarified;Coleta realizada no Povoado Frade.;Plastic bag;NA;NA;NA;NA;27/02/2020
1971;Arecaceae;Copernicia;prunifera;(Mill.) H.E.Moore;carnaubeira;PRAD;matrix region;Pernambuco|Petrolina;-9.458153027;-40.67548823;371;A.R.S. Jesus;16/01/2020;L;20480;6360;0;1998;500.5;15.13;72;PY - imbibition;Coleta realizada na fazenda Terra Dura. As sementes foram imersas em água até a última contagem. A troca de água era feita diariamente e no final de semana era colocado água destilada toda sexta-feira. O início da germinação ocorreu ao sexto dia.;Plastic bag;37;13.71;264;18/11/2020;28/02/2020
1972;Sapindaceae;Sapindus;saponaria;L.;saboneteira;PRAD;matrix region;Bahia|Juazeiro;-9.377286521;-40.3829242;370;R. Fartes;05/02/2020;M;2780;910;0;650.9266;1536.27;6.46;36;PY - mechanically scarified;NA;Plastic bag;NA;NA;NA;NA;02/03/2020
1973;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Bahia|Casa Nova;-9.278756458;-40.75111496;412;A.R.S. Jesus;22/01/2020;M;19140;2260;0;889.4598;1124.28;9.81;6;PD - removal partial or total of the endocarp;Coleta realizada na propriedade do Sr. Henrique (Povoado Jatobazinho). A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;NA;NA;NA;NA;03/03/2020
1974;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.229415337;-40.55558033;438;A.R.S. Jesus;23/01/2020;M;7200;660;0;1063.4762;940.31;10.14;7;PD - removal partial or total of the endocarp;Coleta realizada próximo a estrada do projeto Maria Thereza (Km 25). A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;54;10.15;260;18/11/2020;03/03/2020
1975;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.130763804;-40.66487067;443;R. Fartes;28/01/2020;M;9800;564.6;0;773.8727;1292.2;11.84;12;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;58;10.39;260;18/11/2020;03/03/2020
1976;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.127198037;-40.66365325;459;R. Fartes;28/01/2020;M;21040;650;0;1052.974;949.69;11.91;6;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;NA;NA;NA;NA;03/03/2020
1977;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Bahia|Juazeiro;-9.553521738;-40.37383607;408;R. Fartes;27/01/2020;M;11200;500;0;793.9517;1259.52;11.11;7;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;NA;NA;NA;NA;03/03/2020
1978;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Bahia|Juazeiro;-9.508480829;-40.43920059;395;R. Fartes;27/01/2020;M;6900;740;0;872.6965;1145.87;14.25;8;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;58;10.71;260;18/11/2020;03/03/2020
1979;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Bahia|Juazeiro;-9.559615103;-40.3786979;398;R. Fartes;27/01/2020;M;15840;1080;0;805.5201;1241.43;10.95;3;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;58,35;10.17,10.36;260,496;18/11/2020,12/07/2021;03/03/2020
1980;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.041675363;-40.67953032;453;R. Fartes;24/01/2020;M;14900;1240;0;681.7556;1466.8;12.67;15;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;NA;NA;NA;NA;03/03/2020
1981;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Bahia|Juazeiro;-9.56312255;-40.4215653;406;R. Fartes;04/02/2020;M;7540;376.9;0;724.5144;1380.23;12.4;19;PD - removal partial or total of the endocarp;A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;43;11.27;260;18/11/2020;03/03/2020
1982;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.128578311;-40.66826302;475;R. Fartes;06/02/2020;M;24520;1170;0;834.322;1198.58;18.1;2;PD - removal partial or total of the endocarp;Coleta realizada no Sítio Grota Grande. A caracterização foi realizada em bandejas com substrato esterco e solo na proporção 1:1.;Plastic bag;1;16.16;260;18/11/2020;03/03/2020
1983;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.261905079;-40.58796017;423;R. Fartes;06/02/2020;M;38160;2250;0;759.5006;1316.65;12.05;17;PD - removal partial or total of the endocarp;Coleta realizada no Assentamento Mandacarú.;Plastic bag;11;10.46;260;18/11/2020;03/03/2020
1984;Malvaceae;Pachira;retusa;(Mart.& Zucc.) Fern.Alonso;castanheira;PRAD;matrix region;Pernambuco|Petrolina;-9.433297064;-40.75015854;373;A.R.S. Jesus;21/02/2020;L;1080;348.2;0;2325.3286;430.05;7.82;96;PY - mechanically scarified;Após a escarificação, as sementes foram imersas em água durante 8h, antes da semeadura em papel de germinação.;Plastic bag;0;9.6;291;22/12/2020;06/03/2020
1985;Anacardiaceae;Schinopsis;brasiliensis;Engl.;baraúna;PRAD;matrix region;Bahia|Sobradinho;-9.472226515;-40.89123057;392;A.R.S. Jesus;17/01/2020;M;3340;1420;0;147.5437;6777.65;9.89;3;PD - removal partial or total of the endocarp;Pela coloração do fruto, provavelmente tenha sido coletado do chão. O primeiro teste para caracterização não houve germinação, sendo feito um novo teste.;Plastic bag;NA;NA;NA;NA;10/03/2020
1986;Anacardiaceae;Spondias;tuberosa;Arruda;umbu;PRAD;matrix region;Pernambuco|Petrolina;-9.039212788;-40.67828195;377;R. Fartes;10/02/2020;M;18040;426.8;0;1694.381;590.19;13.85;37;PD - removal partial or total of the endocarp;NA;Plastic bag;NA;NA;NA;NA;10/03/2020
